Name,compass.d.h-.case2
Comment,COMPASS isoscalar h-. prediction case2
Reference,SV19
Process type,SIDIS
Number of points,1920
Number of uncorr.errors,1
Number of corr.errors,0
Number of norm.errors,0
List of norm.errors (relative),
Total cross-section nomalized,False
List of points 
Point id,process id,s[GeV^2],<Q>[GeV],Qmin[GeV],Qmax[GeV],<x>,xMin,xMax,<z>,zMin,zMax,<pT>[GeV],pTMin[GeV],pTMax[GeV],xSec,Uncorr.Err.0,Th.Factor,FiducialCuts,yMin,yMax,W2min[GeV^2],W2max[GeV^2],TargetMass[GeV],ProductMass[GeV]
compass.d.h-.case2.26,1 - 1 - 2113,301.03984399999996,1.1519202405202649,1.0,1.3038404810405297,0.008,0.003,0.013,0.25,0.2,0.3,1.3959645786005899,1.3601470508735443,1.4317821063276353,1.0,0.1,50.00000000000002,True,0.1,0.9,25.0,10000.0,0.938,0.139
compass.d.h-.case2.27,1 - 1 - 2113,301.03984399999996,1.1519202405202649,1.0,1.3038404810405297,0.008,0.003,0.013,0.25,0.2,0.3,1.4823765390016121,1.4317821063276353,1.5329709716755893,1.0,0.1,33.333333333333314,True,0.1,0.9,25.0,10000.0,0.938,0.139
compass.d.h-.case2.28,1 - 1 - 2113,301.03984399999996,1.1519202405202649,1.0,1.3038404810405297,0.008,0.003,0.013,0.25,0.2,0.3,1.58042651564278,1.5329709716755893,1.6278820596099706,1.0,0.1,33.33333333333336,True,0.1,0.9,25.0,10000.0,0.938,0.139
compass.d.h-.case2.29,1 - 1 - 2113,301.03984399999996,1.1519202405202649,1.0,1.3038404810405297,0.008,0.003,0.013,0.25,0.2,0.3,1.6799664335894238,1.6278820596099706,1.7320508075688772,1.0,0.1,28.571428571428605,True,0.1,0.9,25.0,10000.0,0.938,0.139
compass.d.h-.case2.30,1 - 1 - 2113,301.03984399999996,1.1519202405202649,1.0,1.3038404810405297,0.008,0.003,0.013,0.35,0.3,0.4,0.17071067811865476,0.1414213562373095,0.2,1.0,0.1,499.9999999999996,True,0.1,0.9,25.0,10000.0,0.938,0.139
compass.d.h-.case2.31,1 - 1 - 2113,301.03984399999996,1.1519202405202649,1.0,1.3038404810405297,0.008,0.003,0.013,0.35,0.3,0.4,0.2224744871391589,0.2,0.2449489742783178,1.0,0.1,500.0000000000001,True,0.1,0.9,25.0,10000.0,0.938,0.139
compass.d.h-.case2.32,1 - 1 - 2113,301.03984399999996,1.1519202405202649,1.0,1.3038404810405297,0.008,0.003,0.013,0.35,0.3,0.4,0.26389584337646843,0.2449489742783178,0.282842712474619,1.0,0.1,499.9999999999998,True,0.1,0.9,25.0,10000.0,0.938,0.139
compass.d.h-.case2.33,1 - 1 - 2113,301.03984399999996,1.1519202405202649,1.0,1.3038404810405297,0.008,0.003,0.013,0.35,0.3,0.4,0.29953523924572845,0.282842712474619,0.31622776601683794,1.0,0.1,499.9999999999998,True,0.1,0.9,25.0,10000.0,0.938,0.139
compass.d.h-.case2.34,1 - 1 - 2113,301.03984399999996,1.1519202405202649,1.0,1.3038404810405297,0.008,0.003,0.013,0.35,0.3,0.4,0.3313189637653067,0.31622776601683794,0.34641016151377546,1.0,0.1,500.0000000000001,True,0.1,0.9,25.0,10000.0,0.938,0.139
compass.d.h-.case2.35,1 - 1 - 2113,301.03984399999996,1.1519202405202649,1.0,1.3038404810405297,0.008,0.003,0.013,0.35,0.3,0.4,0.3602879500955848,0.34641016151377546,0.37416573867739417,1.0,0.1,499.99999999999943,True,0.1,0.9,25.0,10000.0,0.938,0.139
compass.d.h-.case2.36,1 - 1 - 2113,301.03984399999996,1.1519202405202649,1.0,1.3038404810405297,0.008,0.003,0.013,0.35,0.3,0.4,0.3932381506195801,0.37416573867739417,0.41231056256176607,1.0,0.1,333.33333333333326,True,0.1,0.9,25.0,10000.0,0.938,0.139
compass.d.h-.case2.37,1 - 1 - 2113,301.03984399999996,1.1519202405202649,1.0,1.3038404810405297,0.008,0.003,0.013,0.35,0.3,0.4,0.429762079030862,0.41231056256176607,0.4472135954999579,1.0,0.1,333.33333333333354,True,0.1,0.9,25.0,10000.0,0.938,0.139
compass.d.h-.case2.38,1 - 1 - 2113,301.03984399999996,1.1519202405202649,1.0,1.3038404810405297,0.008,0.003,0.013,0.35,0.3,0.4,0.46339837391561495,0.4472135954999579,0.47958315233127197,1.0,0.1,333.333333333333,True,0.1,0.9,25.0,10000.0,0.938,0.139
compass.d.h-.case2.39,1 - 1 - 2113,301.03984399999996,1.1519202405202649,1.0,1.3038404810405297,0.008,0.003,0.013,0.35,0.3,0.4,0.4995991973009676,0.47958315233127197,0.5196152422706632,1.0,0.1,249.99999999999952,True,0.1,0.9,25.0,10000.0,0.938,0.139
compass.d.h-.case2.40,1 - 1 - 2113,301.03984399999996,1.1519202405202649,1.0,1.3038404810405297,0.008,0.003,0.013,0.35,0.3,0.4,0.5336688998879147,0.5196152422706632,0.5477225575051661,1.0,0.1,333.3333333333348,True,0.1,0.9,25.0,10000.0,0.938,0.139
compass.d.h-.case2.41,1 - 1 - 2113,301.03984399999996,1.1519202405202649,1.0,1.3038404810405297,0.008,0.003,0.013,0.35,0.3,0.4,0.5696652679075638,0.5477225575051661,0.5916079783099616,1.0,0.1,199.99999999999974,True,0.1,0.9,25.0,10000.0,0.938,0.139
compass.d.h-.case2.42,1 - 1 - 2113,301.03984399999996,1.1519202405202649,1.0,1.3038404810405297,0.008,0.003,0.013,0.35,0.3,0.4,0.6120317551718187,0.5916079783099616,0.6324555320336759,1.0,0.1,199.99999999999974,True,0.1,0.9,25.0,10000.0,0.938,0.139
compass.d.h-.case2.43,1 - 1 - 2113,301.03984399999996,1.1519202405202649,1.0,1.3038404810405297,0.008,0.003,0.013,0.35,0.3,0.4,0.6553442651731014,0.6324555320336759,0.6782329983125268,1.0,0.1,166.66666666666663,True,0.1,0.9,25.0,10000.0,0.938,0.139
compass.d.h-.case2.44,1 - 1 - 2113,301.03984399999996,1.1519202405202649,1.0,1.3038404810405297,0.008,0.003,0.013,0.35,0.3,0.4,0.6996716267026624,0.6782329983125268,0.7211102550927979,1.0,0.1,166.66666666666632,True,0.1,0.9,25.0,10000.0,0.938,0.139
compass.d.h-.case2.45,1 - 1 - 2113,301.03984399999996,1.1519202405202649,1.0,1.3038404810405297,0.008,0.003,0.013,0.35,0.3,0.4,0.7478534621671407,0.7211102550927979,0.7745966692414834,1.0,0.1,125.00000000000003,True,0.1,0.9,25.0,10000.0,0.938,0.139
compass.d.h-.case2.46,1 - 1 - 2113,301.03984399999996,1.1519202405202649,1.0,1.3038404810405297,0.008,0.003,0.013,0.35,0.3,0.4,0.7996088971825077,0.7745966692414834,0.8246211251235321,1.0,0.1,125.00000000000003,True,0.1,0.9,25.0,10000.0,0.938,0.139
compass.d.h-.case2.47,1 - 1 - 2113,301.03984399999996,1.1519202405202649,1.0,1.3038404810405297,0.008,0.003,0.013,0.35,0.3,0.4,0.8482004569158335,0.8246211251235321,0.8717797887081347,1.0,0.1,125.00000000000018,True,0.1,0.9,25.0,10000.0,0.938,0.139
compass.d.h-.case2.48,1 - 1 - 2113,301.03984399999996,1.1519202405202649,1.0,1.3038404810405297,0.008,0.003,0.013,0.35,0.3,0.4,0.902258847008508,0.8717797887081347,0.9327379053088815,1.0,0.1,90.90909090909089,True,0.1,0.9,25.0,10000.0,0.938,0.139
compass.d.h-.case2.49,1 - 1 - 2113,301.03984399999996,1.1519202405202649,1.0,1.3038404810405297,0.008,0.003,0.013,0.35,0.3,0.4,0.9663689526544408,0.9327379053088815,1.0,1.0,0.1,76.92307692307683,True,0.1,0.9,25.0,10000.0,0.938,0.139
compass.d.h-.case2.50,1 - 1 - 2113,301.03984399999996,1.1519202405202649,1.0,1.3038404810405297,0.008,0.003,0.013,0.35,0.3,0.4,1.029150262212918,1.0,1.0583005244258363,1.0,0.1,83.33333333333324,True,0.1,0.9,25.0,10000.0,0.938,0.139
compass.d.h-.case2.51,1 - 1 - 2113,301.03984399999996,1.1519202405202649,1.0,1.3038404810405297,0.008,0.003,0.013,0.35,0.3,0.4,1.0859266984959204,1.0583005244258363,1.1135528725660044,1.0,0.1,83.33333333333324,True,0.1,0.9,25.0,10000.0,0.938,0.139
compass.d.h-.case2.52,1 - 1 - 2113,301.03984399999996,1.1519202405202649,1.0,1.3038404810405297,0.008,0.003,0.013,0.35,0.3,0.4,1.1441434425065387,1.1135528725660044,1.174734012447073,1.0,0.1,71.42857142857146,True,0.1,0.9,25.0,10000.0,0.938,0.139
compass.d.h-.case2.53,1 - 1 - 2113,301.03984399999996,1.1519202405202649,1.0,1.3038404810405297,0.008,0.003,0.013,0.35,0.3,0.4,1.2038084065204342,1.174734012447073,1.2328828005937953,1.0,0.1,71.42857142857146,True,0.1,0.9,25.0,10000.0,0.938,0.139
compass.d.h-.case2.54,1 - 1 - 2113,301.03984399999996,1.1519202405202649,1.0,1.3038404810405297,0.008,0.003,0.013,0.35,0.3,0.4,1.2645154701376837,1.2328828005937953,1.296148139681572,1.0,0.1,62.50000000000009,True,0.1,0.9,25.0,10000.0,0.938,0.139
compass.d.h-.case2.55,1 - 1 - 2113,301.03984399999996,1.1519202405202649,1.0,1.3038404810405297,0.008,0.003,0.013,0.35,0.3,0.4,1.328147595277558,1.296148139681572,1.3601470508735443,1.0,0.1,58.82352941176464,True,0.1,0.9,25.0,10000.0,0.938,0.139
compass.d.h-.case2.56,1 - 1 - 2113,301.03984399999996,1.1519202405202649,1.0,1.3038404810405297,0.008,0.003,0.013,0.35,0.3,0.4,1.3959645786005899,1.3601470508735443,1.4317821063276353,1.0,0.1,49.99999999999999,True,0.1,0.9,25.0,10000.0,0.938,0.139
compass.d.h-.case2.57,1 - 1 - 2113,301.03984399999996,1.1519202405202649,1.0,1.3038404810405297,0.008,0.003,0.013,0.35,0.3,0.4,1.4823765390016121,1.4317821063276353,1.5329709716755893,1.0,0.1,33.33333333333329,True,0.1,0.9,25.0,10000.0,0.938,0.139
compass.d.h-.case2.58,1 - 1 - 2113,301.03984399999996,1.1519202405202649,1.0,1.3038404810405297,0.008,0.003,0.013,0.35,0.3,0.4,1.58042651564278,1.5329709716755893,1.6278820596099706,1.0,0.1,33.33333333333334,True,0.1,0.9,25.0,10000.0,0.938,0.139
compass.d.h-.case2.59,1 - 1 - 2113,301.03984399999996,1.1519202405202649,1.0,1.3038404810405297,0.008,0.003,0.013,0.35,0.3,0.4,1.6799664335894238,1.6278820596099706,1.7320508075688772,1.0,0.1,28.57142857142859,True,0.1,0.9,25.0,10000.0,0.938,0.139
compass.d.h-.case2.60,1 - 1 - 2113,301.03984399999996,1.1519202405202649,1.0,1.3038404810405297,0.008,0.003,0.013,0.5,0.4,0.6,0.17071067811865476,0.1414213562373095,0.2,1.0,0.1,249.99999999999994,True,0.1,0.9,25.0,10000.0,0.938,0.139
compass.d.h-.case2.61,1 - 1 - 2113,301.03984399999996,1.1519202405202649,1.0,1.3038404810405297,0.008,0.003,0.013,0.5,0.4,0.6,0.2224744871391589,0.2,0.2449489742783178,1.0,0.1,250.0000000000002,True,0.1,0.9,25.0,10000.0,0.938,0.139
compass.d.h-.case2.62,1 - 1 - 2113,301.03984399999996,1.1519202405202649,1.0,1.3038404810405297,0.008,0.003,0.013,0.5,0.4,0.6,0.26389584337646843,0.2449489742783178,0.282842712474619,1.0,0.1,250.00000000000003,True,0.1,0.9,25.0,10000.0,0.938,0.139
compass.d.h-.case2.63,1 - 1 - 2113,301.03984399999996,1.1519202405202649,1.0,1.3038404810405297,0.008,0.003,0.013,0.5,0.4,0.6,0.29953523924572845,0.282842712474619,0.31622776601683794,1.0,0.1,250.00000000000003,True,0.1,0.9,25.0,10000.0,0.938,0.139
compass.d.h-.case2.64,1 - 1 - 2113,301.03984399999996,1.1519202405202649,1.0,1.3038404810405297,0.008,0.003,0.013,0.5,0.4,0.6,0.3313189637653067,0.31622776601683794,0.34641016151377546,1.0,0.1,250.0000000000002,True,0.1,0.9,25.0,10000.0,0.938,0.139
compass.d.h-.case2.65,1 - 1 - 2113,301.03984399999996,1.1519202405202649,1.0,1.3038404810405297,0.008,0.003,0.013,0.5,0.4,0.6,0.3602879500955848,0.34641016151377546,0.37416573867739417,1.0,0.1,249.99999999999983,True,0.1,0.9,25.0,10000.0,0.938,0.139
compass.d.h-.case2.66,1 - 1 - 2113,301.03984399999996,1.1519202405202649,1.0,1.3038404810405297,0.008,0.003,0.013,0.5,0.4,0.6,0.3932381506195801,0.37416573867739417,0.41231056256176607,1.0,0.1,166.6666666666667,True,0.1,0.9,25.0,10000.0,0.938,0.139
compass.d.h-.case2.67,1 - 1 - 2113,301.03984399999996,1.1519202405202649,1.0,1.3038404810405297,0.008,0.003,0.013,0.5,0.4,0.6,0.429762079030862,0.41231056256176607,0.4472135954999579,1.0,0.1,166.66666666666686,True,0.1,0.9,25.0,10000.0,0.938,0.139
compass.d.h-.case2.68,1 - 1 - 2113,301.03984399999996,1.1519202405202649,1.0,1.3038404810405297,0.008,0.003,0.013,0.5,0.4,0.6,0.46339837391561495,0.4472135954999579,0.47958315233127197,1.0,0.1,166.66666666666657,True,0.1,0.9,25.0,10000.0,0.938,0.139
compass.d.h-.case2.69,1 - 1 - 2113,301.03984399999996,1.1519202405202649,1.0,1.3038404810405297,0.008,0.003,0.013,0.5,0.4,0.6,0.4995991973009676,0.47958315233127197,0.5196152422706632,1.0,0.1,124.99999999999983,True,0.1,0.9,25.0,10000.0,0.938,0.139
compass.d.h-.case2.70,1 - 1 - 2113,301.03984399999996,1.1519202405202649,1.0,1.3038404810405297,0.008,0.003,0.013,0.5,0.4,0.6,0.5336688998879147,0.5196152422706632,0.5477225575051661,1.0,0.1,166.6666666666675,True,0.1,0.9,25.0,10000.0,0.938,0.139
compass.d.h-.case2.71,1 - 1 - 2113,301.03984399999996,1.1519202405202649,1.0,1.3038404810405297,0.008,0.003,0.013,0.5,0.4,0.6,0.5696652679075638,0.5477225575051661,0.5916079783099616,1.0,0.1,99.99999999999993,True,0.1,0.9,25.0,10000.0,0.938,0.139
compass.d.h-.case2.72,1 - 1 - 2113,301.03984399999996,1.1519202405202649,1.0,1.3038404810405297,0.008,0.003,0.013,0.5,0.4,0.6,0.6120317551718187,0.5916079783099616,0.6324555320336759,1.0,0.1,99.99999999999993,True,0.1,0.9,25.0,10000.0,0.938,0.139
compass.d.h-.case2.73,1 - 1 - 2113,301.03984399999996,1.1519202405202649,1.0,1.3038404810405297,0.008,0.003,0.013,0.5,0.4,0.6,0.6553442651731014,0.6324555320336759,0.6782329983125268,1.0,0.1,83.33333333333336,True,0.1,0.9,25.0,10000.0,0.938,0.139
compass.d.h-.case2.74,1 - 1 - 2113,301.03984399999996,1.1519202405202649,1.0,1.3038404810405297,0.008,0.003,0.013,0.5,0.4,0.6,0.6996716267026624,0.6782329983125268,0.7211102550927979,1.0,0.1,83.3333333333332,True,0.1,0.9,25.0,10000.0,0.938,0.139
compass.d.h-.case2.75,1 - 1 - 2113,301.03984399999996,1.1519202405202649,1.0,1.3038404810405297,0.008,0.003,0.013,0.5,0.4,0.6,0.7478534621671407,0.7211102550927979,0.7745966692414834,1.0,0.1,62.50000000000005,True,0.1,0.9,25.0,10000.0,0.938,0.139
compass.d.h-.case2.76,1 - 1 - 2113,301.03984399999996,1.1519202405202649,1.0,1.3038404810405297,0.008,0.003,0.013,0.5,0.4,0.6,0.7996088971825077,0.7745966692414834,0.8246211251235321,1.0,0.1,62.50000000000005,True,0.1,0.9,25.0,10000.0,0.938,0.139
compass.d.h-.case2.77,1 - 1 - 2113,301.03984399999996,1.1519202405202649,1.0,1.3038404810405297,0.008,0.003,0.013,0.5,0.4,0.6,0.8482004569158335,0.8246211251235321,0.8717797887081347,1.0,0.1,62.50000000000013,True,0.1,0.9,25.0,10000.0,0.938,0.139
compass.d.h-.case2.78,1 - 1 - 2113,301.03984399999996,1.1519202405202649,1.0,1.3038404810405297,0.008,0.003,0.013,0.5,0.4,0.6,0.902258847008508,0.8717797887081347,0.9327379053088815,1.0,0.1,45.45454545454547,True,0.1,0.9,25.0,10000.0,0.938,0.139
compass.d.h-.case2.79,1 - 1 - 2113,301.03984399999996,1.1519202405202649,1.0,1.3038404810405297,0.008,0.003,0.013,0.5,0.4,0.6,0.9663689526544408,0.9327379053088815,1.0,1.0,0.1,38.46153846153844,True,0.1,0.9,25.0,10000.0,0.938,0.139
compass.d.h-.case2.80,1 - 1 - 2113,301.03984399999996,1.1519202405202649,1.0,1.3038404810405297,0.008,0.003,0.013,0.5,0.4,0.6,1.029150262212918,1.0,1.0583005244258363,1.0,0.1,41.66666666666664,True,0.1,0.9,25.0,10000.0,0.938,0.139
compass.d.h-.case2.81,1 - 1 - 2113,301.03984399999996,1.1519202405202649,1.0,1.3038404810405297,0.008,0.003,0.013,0.5,0.4,0.6,1.0859266984959204,1.0583005244258363,1.1135528725660044,1.0,0.1,41.66666666666664,True,0.1,0.9,25.0,10000.0,0.938,0.139
compass.d.h-.case2.82,1 - 1 - 2113,301.03984399999996,1.1519202405202649,1.0,1.3038404810405297,0.008,0.003,0.013,0.5,0.4,0.6,1.1441434425065387,1.1135528725660044,1.174734012447073,1.0,0.1,35.714285714285744,True,0.1,0.9,25.0,10000.0,0.938,0.139
compass.d.h-.case2.83,1 - 1 - 2113,301.03984399999996,1.1519202405202649,1.0,1.3038404810405297,0.008,0.003,0.013,0.5,0.4,0.6,1.2038084065204342,1.174734012447073,1.2328828005937953,1.0,0.1,35.714285714285744,True,0.1,0.9,25.0,10000.0,0.938,0.139
compass.d.h-.case2.84,1 - 1 - 2113,301.03984399999996,1.1519202405202649,1.0,1.3038404810405297,0.008,0.003,0.013,0.5,0.4,0.6,1.2645154701376837,1.2328828005937953,1.296148139681572,1.0,0.1,31.250000000000064,True,0.1,0.9,25.0,10000.0,0.938,0.139
compass.d.h-.case2.85,1 - 1 - 2113,301.03984399999996,1.1519202405202649,1.0,1.3038404810405297,0.008,0.003,0.013,0.5,0.4,0.6,1.328147595277558,1.296148139681572,1.3601470508735443,1.0,0.1,29.411764705882334,True,0.1,0.9,25.0,10000.0,0.938,0.139
compass.d.h-.case2.86,1 - 1 - 2113,301.03984399999996,1.1519202405202649,1.0,1.3038404810405297,0.008,0.003,0.013,0.5,0.4,0.6,1.3959645786005899,1.3601470508735443,1.4317821063276353,1.0,0.1,25.00000000000001,True,0.1,0.9,25.0,10000.0,0.938,0.139
compass.d.h-.case2.87,1 - 1 - 2113,301.03984399999996,1.1519202405202649,1.0,1.3038404810405297,0.008,0.003,0.013,0.5,0.4,0.6,1.4823765390016121,1.4317821063276353,1.5329709716755893,1.0,0.1,16.666666666666657,True,0.1,0.9,25.0,10000.0,0.938,0.139
compass.d.h-.case2.88,1 - 1 - 2113,301.03984399999996,1.1519202405202649,1.0,1.3038404810405297,0.008,0.003,0.013,0.5,0.4,0.6,1.58042651564278,1.5329709716755893,1.6278820596099706,1.0,0.1,16.66666666666668,True,0.1,0.9,25.0,10000.0,0.938,0.139
compass.d.h-.case2.89,1 - 1 - 2113,301.03984399999996,1.1519202405202649,1.0,1.3038404810405297,0.008,0.003,0.013,0.5,0.4,0.6,1.6799664335894238,1.6278820596099706,1.7320508075688772,1.0,0.1,14.285714285714302,True,0.1,0.9,25.0,10000.0,0.938,0.139
compass.d.h-.case2.90,1 - 1 - 2113,301.03984399999996,1.1519202405202649,1.0,1.3038404810405297,0.008,0.003,0.013,0.7,0.6,0.8,0.17071067811865476,0.1414213562373095,0.2,1.0,0.1,249.9999999999998,True,0.1,0.9,25.0,10000.0,0.938,0.139
